Credit_Score,Income,Loan_Amount,Term,Age,Employment_Length,Num_of_Late_Payments,Num_Loans,Debt_to_Income,Home_Ownership,Marital_Status,Education_Level,Sex,Defaulted
602.1251378336523,85436.2511614967,5000.0,30,65,30,0,0,0.2871507850131706,OWN,SINGLE,BACHELOR,FEMALE,0
775.5756125573521,19059.53510160667,23824.82689707693,15,60,5,1,1,0.17676556883835243,OWN,DIVORCED,MASTER,FEMALE,0
560.5392697780496,104751.91570380577,9651.203132196539,15,56,0,1,3,0.3351864697934225,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,1
631.3128355838641,35846.94741582802,34500.44882243212,15,48,6,4,4,0.3777862465574727,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
606.0268941725825,67339.65059927746,21547.43559713528,15,59,26,3,1,0.7762620302354122,RENT,MARRIED,MASTER,FEMALE,0
794.6977884353732,140611.0314127712,31816.39134416646,30,27,20,3,3,0.48534863873533607,RENT,SINGLE,MASTER,FEMALE,0
669.6554776511574,104841.96579327658,6347.602237087439,30,47,27,1,1,0.35980030333131907,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
753.1844539468635,46573.467604708385,23576.430164048306,30,69,15,2,1,0.255745785101843,RENT,SINGLE,BACHELOR,FEMALE,0
501.44396269630283,15440.38872923563,6132.187642673616,30,35,22,3,2,0.2215783663601519,OWN,SINGLE,HIGH_SCHOOL,MALE,0
676.7050265869259,47590.77006646525,50000.0,30,41,19,3,0,0.46109518784436365,RENT,MARRIED,DOCTORATE,MALE,0
738.9630795623438,24042.334037878994,20232.603726475154,15,69,37,4,4,0.20633772657871807,RENT,DIVORCED,DOCTORATE,MALE,0
658.2283989275425,49443.48805861528,7846.391810717189,30,26,24,0,3,0.21003909726590703,MORTGAGE,SINGLE,MASTER,MALE,0
756.5480375065351,10641.0236424408,6280.845730326964,30,48,27,0,1,0.1405409611811266,RENT,SINGLE,HIGH_SCHOOL,MALE,0
598.2711549899627,53437.151645384765,5000.0,30,32,4,3,4,0.22099818630927134,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
790.9347440185579,63842.59414793841,23725.34021514961,15,21,20,2,1,0.11974015409509732,MORTGAGE,DIVORCED,DOCTORATE,MALE,0
850.0,48757.200909596075,5000.0,15,57,17,1,0,0.26286058759952635,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
613.7161439560341,27499.870958827014,18092.345942582924,30,26,5,1,4,0.2113100941794713,OWN,MARRIED,MASTER,FEMALE,1
605.4497478599228,68432.73359833639,6147.766820181981,15,62,28,1,3,0.2790837731559021,RENT,MARRIED,MASTER,FEMALE,0
795.3384477117701,82097.03247847046,21692.350168233646,15,26,18,3,1,0.25761443889021973,RENT,MARRIED,DOCTORATE,FEMALE,0
807.9572145730713,5480.046127857699,33741.47430579269,30,43,32,1,0,0.380635444359141,RENT,DIVORCED,HIGH_SCHOOL,FEMALE,0
597.7139972846732,130546.6189873135,30103.832228677686,15,21,0,0,4,0.2741127887693433,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
607.9813182904143,55070.59338578691,28613.3974825304,15,34,2,1,1,0.33626273948063345,OWN,DIVORCED,DOCTORATE,FEMALE,0
621.8215391139493,60942.48114724238,5000.0,15,33,20,5,1,0.3377355150091695,MORTGAGE,SINGLE,BACHELOR,MALE,1
515.5549488965723,95410.72116282786,5000.0,30,32,34,1,3,0.30778350740906385,RENT,DIVORCED,BACHELOR,FEMALE,0
558.1348053515802,71660.80656317508,24009.50047314362,30,52,39,0,0,0.323484444367652,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
549.5859233247932,107656.83169566226,9188.30849439558,30,69,2,3,2,0.22464606819846733,MORTGAGE,DIVORCED,MASTER,FEMALE,0
573.2202434895871,74356.20826009121,11324.87199282571,15,22,24,2,1,0.5467485698375771,RENT,SINGLE,BACHELOR,FEMALE,1
646.5315112613218,29378.131267978104,5000.0,30,22,37,1,4,0.31428311254279545,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
673.421473253652,78075.17626030507,6010.657813564949,15,37,19,1,3,0.06482943400184613,MORTGAGE,DIVORCED,BACHELOR,MALE,0
805.0500492814077,2813.689633966911,5000.0,15,32,33,4,3,0.13052436193575317,OWN,MARRIED,DOCTORATE,MALE,0
550.1645959261209,65427.98528882616,42270.02447873579,15,35,20,1,1,0.31217421547118535,MORTGAGE,MARRIED,BACHELOR,MALE,0
748.4322398476584,58338.50046777696,5578.3236598989115,30,64,22,2,1,0.23330713668704772,OWN,DIVORCED,BACHELOR,FEMALE,1
628.6011155774491,49594.15713637302,16298.938077110077,30,19,5,2,1,0.27332760428748115,RENT,DIVORCED,DOCTORATE,MALE,0
645.0536290347567,53573.12442805346,5000.0,30,46,12,1,2,0.05546448431726313,OWN,SINGLE,MASTER,FEMALE,0
717.4819492166604,34092.45227488196,21983.09219229016,30,30,22,4,1,0.335958568043282,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
537.7277978437701,32563.754612951925,7802.487988646608,15,21,8,1,0,0.07564832883051964,RENT,DIVORCED,MASTER,MALE,0
688.2409746184051,64642.245057055734,45639.809893219346,30,59,16,0,4,0.5203428523217881,MORTGAGE,DIVORCED,MASTER,MALE,0
666.6452208213057,67992.81959987002,43806.24446407483,15,62,1,2,1,0.17298164471428681,MORTGAGE,MARRIED,BACHELOR,FEMALE,1
699.2451264008149,8616.242953702094,7869.464530842719,30,27,18,0,2,0.30424152447273983,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
678.9168643907818,123285.39204323504,46244.81027622359,30,48,18,3,4,0.13642264127095033,MORTGAGE,MARRIED,BACHELOR,MALE,0
850.0,16691.25758927496,50000.0,30,58,6,0,3,0.02974675073186208,OWN,DIVORCED,DOCTORATE,FEMALE,0
586.2260015748684,108472.86002633684,34906.94707884523,15,25,19,5,1,0.12520107844167114,RENT,SINGLE,MASTER,MALE,1
596.9003044998183,81359.71809358425,37270.009837040605,15,20,8,3,4,0.21996000210748307,RENT,DIVORCED,MASTER,MALE,0
587.6859473575236,27688.634507809846,5727.225198418696,15,65,16,1,3,0.05539188978329163,MORTGAGE,MARRIED,DOCTORATE,FEMALE,1
594.4522880839745,148765.5446304756,17193.595970213308,15,63,26,2,2,0.6616419142429724,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
586.2612872693483,318.1584121759952,5000.0,15,26,1,2,0,0.25967474897339465,MORTGAGE,DIVORCED,MASTER,FEMALE,0
768.9016531107552,105957.70868050007,5000.0,30,47,35,2,1,0.15725134587828712,MORTGAGE,SINGLE,MASTER,FEMALE,0
792.0504247989854,110029.11590214891,50000.0,15,28,18,1,0,0.4359646646214816,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
592.9253706250523,26468.98954616776,7909.481188191786,15,52,16,4,2,0.21861854038476597,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
566.7644426895771,129623.26500321644,27581.12535258224,15,54,4,1,4,0.3697019535963749,OWN,DIVORCED,DOCTORATE,MALE,0
697.1415556386404,47497.67427005236,32866.622354631894,15,59,38,4,4,0.11171762033148855,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
594.7776955719029,74434.68146399285,39041.842302866506,30,30,17,0,2,0.4471261282811125,RENT,SINGLE,DOCTORATE,FEMALE,0
713.293181775551,73016.09193856103,50000.0,15,53,6,2,2,0.13287196660514045,OWN,DIVORCED,DOCTORATE,MALE,0
670.29230208513,53284.56292647261,5528.156927931942,30,30,16,2,1,0.2539195946619572,MORTGAGE,DIVORCED,MASTER,FEMALE,0
498.42558850027683,100540.4136579891,5000.0,30,29,38,1,3,0.2505465554854541,OWN,MARRIED,HIGH_SCHOOL,FEMALE,1
804.7505201330061,99674.43602761065,10593.086121827655,30,54,35,4,0,0.49527294697642643,MORTGAGE,DIVORCED,DOCTORATE,MALE,0
829.5877673095522,27426.59866190904,5000.0,15,27,39,2,0,0.2912484981018359,RENT,SINGLE,BACHELOR,MALE,1
588.7211309515613,125217.01214390763,5000.0,30,26,3,4,4,0.3089614168671636,RENT,DIVORCED,DOCTORATE,MALE,0
611.2298440064015,23124.599401783722,8939.084850506657,15,69,37,2,4,0.41543966926022907,RENT,SINGLE,MASTER,FEMALE,0
678.5865390724905,111627.31021708286,30625.31608716122,15,24,24,3,1,0.11849084709823264,OWN,DIVORCED,BACHELOR,FEMALE,1
683.4456789987025,116335.25684137916,16702.54341606492,15,19,4,3,2,0.21102563531309146,RENT,DIVORCED,BACHELOR,MALE,0
715.8544272672831,5451.67848924009,7501.957583088328,15,40,29,1,0,0.43572106658117443,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
850.0,39459.28560227076,21246.10895899333,15,56,11,0,1,0.3448062034825077,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
632.305277250595,4714.7665757032155,5279.784367835098,30,57,3,1,4,0.22377002011468838,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
570.1702755461546,49253.94848556323,5000.0,30,56,23,2,4,0.3923230728224971,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
512.0680771985473,44598.28579071294,28908.439926698204,15,38,28,2,0,0.17338244715739407,OWN,MARRIED,BACHELOR,MALE,1
576.9069960058081,98983.026613467,19549.66167977932,30,40,8,4,4,0.17524361665573016,RENT,SINGLE,HIGH_SCHOOL,MALE,0
646.6873027126203,125515.43730598042,28735.138918188433,15,46,3,1,4,0.14976866932078423,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
829.4557863517788,129784.19053949781,5000.0,30,31,23,3,3,0.32767660068665794,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
598.2388700963828,31891.598671084896,36294.785213858006,30,43,13,4,2,0.16711142591087105,MORTGAGE,MARRIED,MASTER,MALE,0
672.3787951638899,49538.906312773615,19326.7592182792,30,68,4,4,4,0.5072443893752041,MORTGAGE,MARRIED,DOCTORATE,MALE,0
648.3577103927248,24171.909611047507,16574.543721485043,30,22,17,1,3,0.7646940036923738,OWN,SINGLE,HIGH_SCHOOL,MALE,0
768.8393273448085,19706.49667519056,19596.011545043715,30,48,18,2,1,0.1432928766191279,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
850.0,108242.58165487288,39965.822338664395,15,42,11,3,4,0.22609431128064383,RENT,MARRIED,BACHELOR,FEMALE,1
596.9131227079679,140779.1411774116,17683.079213838893,15,48,17,0,1,0.3827662038851959,OWN,MARRIED,DOCTORATE,MALE,0
601.0560557481778,1717.443593996104,17395.31881967638,30,67,16,1,4,0.3275591521471831,MORTGAGE,SINGLE,DOCTORATE,FEMALE,0
754.4160877069072,30376.78704235529,50000.0,15,37,29,2,0,0.2013843033753719,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
718.1891489626312,58679.712152053646,28271.68056239399,30,61,23,3,3,0.32722439437443834,OWN,MARRIED,BACHELOR,FEMALE,1
834.6707325736033,74008.05794098033,11678.459766691785,15,34,10,2,3,0.3698618498499816,OWN,MARRIED,MASTER,FEMALE,0
708.3928185325964,19519.824003917696,24578.770753124358,30,62,34,1,0,0.38342743074743796,RENT,MARRIED,DOCTORATE,FEMALE,1
614.070790921294,81203.05222320449,9860.711900962171,30,19,22,1,2,0.5357621303437162,OWN,DIVORCED,MASTER,FEMALE,0
709.0654830692309,36308.032646454194,5198.107824083489,30,42,16,0,3,0.3981384598017331,MORTGAGE,DIVORCED,BACHELOR,MALE,0
760.8703580582908,59277.386456086046,18169.024668376624,15,30,0,2,1,0.21978517967854128,RENT,MARRIED,MASTER,MALE,0
732.0482181197364,87314.21240018497,50000.0,15,56,14,2,3,0.14595800365041584,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
700.7274031107298,60321.11349054689,50000.0,30,45,31,1,2,0.21986256503472862,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
756.6674689589154,38180.705473671565,8368.12807540526,30,59,8,2,1,0.31317864588270555,MORTGAGE,SINGLE,MASTER,FEMALE,1
766.9295590445672,54519.50980370846,15001.863849741452,15,23,14,3,1,0.07279945546349904,OWN,SINGLE,HIGH_SCHOOL,MALE,0
788.2158991037527,55581.85203973323,5000.0,15,20,27,2,0,0.24878704638109742,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
714.8709887589642,41499.44850589361,50000.0,15,52,23,2,4,0.614137362486961,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
633.2881919683145,47060.19686664488,50000.0,15,35,34,3,0,0.7882556817328998,OWN,SINGLE,MASTER,MALE,0
664.6713686433322,139932.35852523585,20968.40099772192,15,28,21,2,4,0.3088590501021691,MORTGAGE,MARRIED,DOCTORATE,MALE,0
770.6508966508356,88045.97239706194,32635.10807413153,30,37,26,2,0,0.07514442131067368,OWN,MARRIED,MASTER,MALE,0
568.3064329012764,45225.98409854198,25112.352071695757,15,22,18,1,4,0.3536164622368943,OWN,MARRIED,DOCTORATE,MALE,0
686.8673308872901,94847.72022553679,17986.618273780365,30,36,11,4,3,0.06744657643777896,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
610.6661187672639,43309.0255121995,5000.0,30,39,19,5,1,0.20032111535032143,RENT,MARRIED,HIGH_SCHOOL,MALE,0
652.8744822934817,118656.23187933207,12130.743575809038,15,36,0,1,4,0.317795982750838,OWN,SINGLE,BACHELOR,FEMALE,0
777.8451862607299,78482.1096099047,22465.45561878263,15,64,20,1,3,0.3737883036035394,RENT,SINGLE,DOCTORATE,FEMALE,0
669.1099068019903,54634.892799788555,22635.00350195266,30,33,0,4,2,0.5367684871602825,RENT,SINGLE,MASTER,MALE,0
654.6436548156149,82385.84629051387,9340.086422926957,15,41,9,2,0,0.07070074767545413,RENT,SINGLE,BACHELOR,FEMALE,1
514.0143859020081,18543.807603424968,50000.0,30,58,31,4,2,0.26252754864347727,MORTGAGE,SINGLE,BACHELOR,MALE,0
724.625356602722,3661.626554509734,5000.0,15,21,38,3,3,0.18228772000946605,OWN,DIVORCED,BACHELOR,FEMALE,0
714.5484181141076,303.74968004722905,13877.326630362797,15,32,21,2,2,0.3876762625213467,MORTGAGE,SINGLE,MASTER,MALE,0
850.0,67147.15473818535,23480.771842829476,15,42,17,2,2,0.10919822608632554,RENT,DIVORCED,BACHELOR,MALE,0
619.2221765047,146625.74997425458,23889.415564194373,30,61,31,0,3,0.08813819892187032,OWN,SINGLE,MASTER,FEMALE,0
671.9150327663939,171565.00730963162,20918.81941964144,15,52,26,2,1,0.27947015893303484,MORTGAGE,DIVORCED,BACHELOR,FEMALE,1
674.9383683710755,91902.55507203785,6439.624779228672,30,31,27,0,4,0.0432139512911206,RENT,DIVORCED,DOCTORATE,MALE,0
807.7453279763474,85042.22374722284,5000.0,15,66,17,4,0,0.45600969371230904,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
640.4704467613047,30052.88670763695,20208.749749847793,30,36,38,3,4,0.3555154040534275,MORTGAGE,SINGLE,DOCTORATE,MALE,0
677.9021525770339,32866.31001329891,18290.95084921282,15,55,28,3,0,0.2540010043860204,OWN,SINGLE,DOCTORATE,MALE,0
710.7896509716539,20610.812404588054,5000.0,30,53,17,0,4,0.1889423576642676,OWN,SINGLE,BACHELOR,MALE,0
668.6609123156359,28957.6200874442,24425.034276369774,30,24,7,4,2,0.2683546028992312,MORTGAGE,MARRIED,DOCTORATE,MALE,1
605.3566385449471,51592.809070760515,12145.702305755585,30,47,30,2,1,0.2593310636077258,OWN,MARRIED,DOCTORATE,FEMALE,0
669.4089992898307,36395.471115143635,22037.9892062243,30,36,33,1,2,0.5245525399218373,OWN,DIVORCED,DOCTORATE,FEMALE,0
757.3631749859773,38964.99051878939,36325.192818455806,30,66,6,1,1,0.5298630104394599,MORTGAGE,DIVORCED,BACHELOR,FEMALE,1
547.348470058894,97395.5128058767,5000.0,30,42,35,3,3,0.5173829126297903,OWN,MARRIED,MASTER,FEMALE,0
663.2969674146876,6362.848713009676,5000.0,15,33,17,2,0,0.5545594994567341,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
579.9879185060827,71962.34320555748,30201.13754141812,30,64,37,1,0,0.34768449567720106,RENT,SINGLE,HIGH_SCHOOL,MALE,0
769.5046628924842,163704.13348749868,18816.660154384794,30,57,8,2,3,0.17143929359393348,OWN,DIVORCED,MASTER,MALE,0
497.68130952162255,14030.770420678833,24055.441817560022,30,68,8,1,4,0.4785689783801049,RENT,DIVORCED,MASTER,FEMALE,0
594.1078152728412,66514.37613731649,36422.32074700217,15,25,7,2,3,0.5470564064080196,MORTGAGE,DIVORCED,DOCTORATE,MALE,1
687.7211875064521,45699.78890599446,32471.845775590707,15,35,34,3,3,0.435449763740575,RENT,MARRIED,HIGH_SCHOOL,FEMALE,1
806.5524029234341,115047.98174992856,50000.0,15,45,17,2,1,0.4423300474683553,MORTGAGE,MARRIED,MASTER,FEMALE,0
643.4249738927012,157917.3727110297,15354.616405525263,30,33,4,1,3,0.19840328439622948,OWN,DIVORCED,DOCTORATE,MALE,0
594.4800473306801,1477.4797226208393,13407.983106552036,15,69,13,0,0,0.45010169645376186,OWN,SINGLE,HIGH_SCHOOL,MALE,1
838.115706944059,84834.96116182608,10279.51827748881,15,36,27,0,2,0.1400648291819125,RENT,DIVORCED,BACHELOR,FEMALE,0
505.19860995837564,36734.47716099733,5000.0,30,59,29,1,1,0.5123593069981472,MORTGAGE,MARRIED,BACHELOR,FEMALE,0
430.1194043379918,54702.582284793214,17001.037184423036,30,34,3,2,1,0.21225176261207443,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
694.0014450053333,192217.16735085173,6487.26759385217,15,62,38,2,4,0.08463504518972834,RENT,DIVORCED,HIGH_SCHOOL,FEMALE,0
599.7945775647389,15148.516419757667,50000.0,30,30,19,2,2,0.5882517153186474,RENT,MARRIED,BACHELOR,MALE,1
547.8767182869287,72686.98307472868,17502.534522228947,30,24,24,1,1,0.446980554835605,RENT,SINGLE,BACHELOR,FEMALE,0
720.8356447299353,83384.65858827166,17970.989874653653,30,44,27,1,3,0.36764120860061794,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
674.3800713771199,114289.31624696736,8767.76328331348,30,27,11,2,1,0.33465373821530187,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
593.5921369263272,64899.157673544774,5000.0,15,51,1,0,1,0.20812464152938792,OWN,SINGLE,MASTER,FEMALE,0
521.9695601329106,75402.52697520511,5000.0,30,53,13,1,1,0.4111480560393435,OWN,DIVORCED,MASTER,MALE,0
737.2457328280145,40417.571628910446,11009.880406268117,15,42,21,3,4,0.14191934382907426,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
715.0201177958661,73456.34706225537,5000.0,15,23,30,0,1,0.10186951289102456,RENT,SINGLE,MASTER,MALE,1
640.0824136220617,42840.38622512948,18671.126336260517,15,41,22,0,1,0.5076112988864281,OWN,SINGLE,BACHELOR,MALE,0
834.6636996047666,91078.59449280254,42568.099364629,15,35,19,1,4,0.43600669874370535,RENT,MARRIED,BACHELOR,MALE,1
542.9915233673847,41519.48319781831,42897.070903036285,30,40,37,1,2,0.500990826300766,RENT,DIVORCED,MASTER,FEMALE,0
497.44748290752614,78855.01969510932,21520.119562188163,30,23,3,0,0,0.6255800618970409,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
580.8091930118755,58536.859315751084,5000.0,30,46,14,2,4,0.1286465108658096,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
645.4413983644503,116302.5125386084,39755.02449308241,15,42,23,2,4,0.3636622248539545,MORTGAGE,SINGLE,DOCTORATE,MALE,1
674.3339449322692,57430.313820575684,43447.53549321048,15,34,24,2,1,0.25302961276328106,RENT,MARRIED,DOCTORATE,MALE,0
625.876394214367,28651.623410344066,5000.0,15,63,0,0,1,0.395338798610309,RENT,SINGLE,BACHELOR,MALE,0
685.2055396514297,123096.07503569958,26744.45317139281,30,41,6,3,0,0.2104667099377071,OWN,MARRIED,BACHELOR,FEMALE,0
524.8460575809556,14713.384956869057,6752.004821541354,15,28,30,0,1,0.4774167612061652,RENT,MARRIED,MASTER,MALE,0
794.3764604073259,27311.68306755901,32454.547788359832,30,43,11,2,3,0.44418465917327227,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
641.7848821607431,30216.935297825396,50000.0,30,68,4,3,1,0.3519366295869,MORTGAGE,SINGLE,MASTER,FEMALE,0
761.7295831588127,128721.90465854087,5000.0,30,51,37,4,1,0.040955771315537536,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
684.2725346377704,46783.71069893478,45531.69418958063,30,45,11,2,3,0.23141094790966152,MORTGAGE,MARRIED,DOCTORATE,MALE,0
695.6753219153784,216887.42668299968,19490.61108915126,15,20,38,2,0,0.6130197916307853,RENT,SINGLE,DOCTORATE,FEMALE,0
706.9767280232204,112802.84045330259,50000.0,30,28,17,1,3,0.3956611047400526,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
694.7708560017315,71161.94570645798,12510.126440267877,15,55,1,4,4,0.5210619484313191,OWN,MARRIED,MASTER,FEMALE,0
714.2722759867544,57255.29996918568,37597.12142657345,30,31,9,3,3,0.04880842736431498,RENT,SINGLE,BACHELOR,MALE,0
782.9152530132432,74277.70374288285,5000.0,15,68,14,3,2,0.044614010041864306,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
669.6521169701471,86056.12141896691,8167.759011420681,15,43,29,2,4,0.2521358998199387,OWN,DIVORCED,MASTER,MALE,0
720.9003757588512,92260.77929750286,5000.0,30,65,16,1,1,0.3599406674970845,MORTGAGE,SINGLE,DOCTORATE,MALE,0
641.0264305712773,87780.22330017242,50000.0,30,38,3,3,4,0.3965962491083802,RENT,SINGLE,BACHELOR,FEMALE,0
794.0117215449472,64479.03406276244,33962.53106181459,30,56,6,1,0,0.21775054333991825,RENT,SINGLE,DOCTORATE,FEMALE,0
582.360769794073,50133.0789846337,38284.973097342794,15,47,30,0,0,0.2722191385988028,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
830.0940432910816,52436.33581732441,50000.0,30,25,38,3,3,0.07971893644850808,RENT,MARRIED,DOCTORATE,FEMALE,0
645.9842049355657,50254.58598236595,5000.0,30,68,33,2,4,0.31511942996042375,OWN,SINGLE,DOCTORATE,MALE,0
506.9224897881952,116688.50484335324,9742.103574420438,15,37,5,3,1,0.11719843846309463,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
662.8104414910789,89677.8361140431,5000.0,30,65,37,3,0,0.43345160991557874,RENT,DIVORCED,BACHELOR,MALE,0
581.8948342525119,87019.431733214,5000.0,15,49,33,0,1,0.2693989099130439,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
734.0643548988724,92795.03882648805,5210.828739528159,30,39,14,3,2,0.42534495533628036,MORTGAGE,DIVORCED,MASTER,MALE,0
584.7376020697609,69736.80973593875,12663.90364339936,15,24,13,2,0,0.18027433672205673,RENT,MARRIED,HIGH_SCHOOL,MALE,0
605.3816566785221,59064.56217770513,6254.860967991646,15,26,5,2,3,0.3029712061810421,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
461.0459269054469,40574.07734555571,5000.0,30,62,36,3,2,0.18147044104268847,OWN,MARRIED,BACHELOR,FEMALE,0
604.7693680750923,116205.63599930068,5000.0,15,18,31,1,4,0.14891352754931825,OWN,SINGLE,MASTER,MALE,1
407.61206733710435,107376.3231061429,5000.0,30,46,2,1,1,0.22313595744090478,OWN,SINGLE,DOCTORATE,MALE,0
491.6097176514277,21356.116608819546,50000.0,30,25,2,2,0,0.15011677738418613,RENT,SINGLE,DOCTORATE,MALE,0
726.0414656144297,80352.61435622675,28483.45608603109,15,21,21,1,2,0.45316657436089197,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
728.5800158650832,11417.1632729357,50000.0,30,52,21,0,2,0.2717293170880107,MORTGAGE,SINGLE,DOCTORATE,MALE,0
692.5457561784965,8980.908239446522,11587.103712945029,15,20,9,2,0,0.22120860593102892,MORTGAGE,DIVORCED,BACHELOR,MALE,0
553.3023856870786,28664.138770501744,6524.812655643751,15,62,2,4,4,0.2904617287029185,MORTGAGE,MARRIED,MASTER,FEMALE,0
645.228864385802,103119.67361913793,32018.802146369402,15,57,11,2,4,0.20621223501165076,OWN,SINGLE,BACHELOR,FEMALE,1
649.6397460909432,107656.25226880432,7898.039441005366,15,24,28,0,3,0.2462402237535037,RENT,MARRIED,HIGH_SCHOOL,MALE,0
534.1635310807458,85654.27100486465,7115.888739842574,15,44,16,1,4,0.3962047177854964,OWN,DIVORCED,MASTER,FEMALE,0
800.339830176715,96254.78934239986,5292.492139763533,15,18,6,5,3,0.25711633771908127,OWN,DIVORCED,MASTER,MALE,0
737.7362290575671,85808.91435574793,5000.0,15,44,12,4,2,0.24350970017129248,RENT,SINGLE,DOCTORATE,MALE,0
627.9035826170336,27925.920238852388,5926.736635124684,15,33,1,4,0,0.4666854687172489,RENT,SINGLE,DOCTORATE,FEMALE,1
652.6885838994531,81596.12723369703,8780.016383423299,30,55,3,4,4,0.1069087918840631,OWN,DIVORCED,DOCTORATE,MALE,0
670.8382807947553,100020.47626138412,22416.80262698221,30,24,9,3,3,0.18712108634560673,MORTGAGE,SINGLE,DOCTORATE,MALE,0
445.82651315757096,97714.56649067871,5000.0,15,61,38,2,2,0.21889915891570902,RENT,SINGLE,HIGH_SCHOOL,FEMALE,0
625.2822617479403,119445.66857373214,5000.0,30,40,23,1,4,0.5708712044398185,RENT,MARRIED,DOCTORATE,MALE,0
581.8015752002201,95415.19236005319,33112.112595127976,30,58,16,1,1,0.2882745276634124,OWN,DIVORCED,BACHELOR,FEMALE,1
549.8379990105085,77572.41037707914,5000.0,30,28,5,1,2,0.23415189414427381,MORTGAGE,MARRIED,MASTER,MALE,1
621.8899707114045,113507.51191582138,8390.625889351182,30,59,18,0,4,0.08052361843476118,RENT,SINGLE,HIGH_SCHOOL,FEMALE,0
829.7686526849523,58673.937037546995,39999.143640734845,30,50,4,1,2,0.1712413025539704,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
714.084286126701,15906.267438614108,5000.0,30,67,31,4,0,0.3936368653823533,RENT,DIVORCED,MASTER,FEMALE,1
592.8821010217204,51846.65180281181,5000.0,15,53,9,0,0,0.1411433759328875,MORTGAGE,MARRIED,MASTER,FEMALE,0
707.2582781356159,22754.867759677545,13253.833670746832,30,54,8,1,0,0.3385241855634498,OWN,MARRIED,MASTER,FEMALE,0
